meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,has_revisions,one_revision_name,agendas,parties,one_revision_url
1966,ATCM,4,ATCM IV,wp,26,False,Address given by the representative of Norway at the Opening Session of the Fourth Antarctic Treaty Consultative Meeting,ATCM 1,Norway,https://documents.ats.aq/ATCM4/wp/ATCM4_wp026_e.pdf
1966,ATCM,4,ATCM IV,wp,27,True,Revised draft recommendation submitted by USA,ATCM 2,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp027_e.pdf
1966,ATCM,4,ATCM IV,wp,28,False,Draft Recommendation submitted by Delegation of New Zealand,ATCM 6,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp028_e.pdf
1966,ATCM,4,ATCM IV,wp,29,False,"Opening statement by the Head of the New Zealand delegation, Mr J. Shepherd",ATCM 12,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp029_e.pdf
1966,ATCM,4,ATCM IV,wp,30,False,Draft recommendation proposed by the New Zealand delegation,ATCM 8,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp030_e.pdf
1966,ATCM,4,ATCM IV,wp,31,True,Draft Recommendation submitted by Australia and the United States under item Status of Meetings of Experts,ATCM 3,Australia | Russian Federation | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp031_e.pdf
1966,ATCM,4,ATCM IV,wp,32,True,Replacement of Recommendation III-VII,ATCM 1,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp032_e.pdf
1966,ATCM,4,ATCM IV,wp,33,False,Draft Recommendation submitted by the United Kingdom,ATCM 6,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp033_e.pdf
1966,ATCM,4,ATCM IV,wp,34,False,Draft Recommendation submitted by Japan and Australia,ATCM 4,Australia | Japan,https://documents.ats.aq/ATCM4/wp/ATCM4_wp034_e.pdf
1966,ATCM,4,ATCM IV,wp,35,False,Draft Recommendation by Argentina and the United States,ATCM 11,Argentina | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp035_s.pdf
1966,ATCM,4,ATCM IV,wp,36,False,Draft Recommendation presented by Chile,ATCM 5,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp036_e.pdf
1966,ATCM,4,ATCM IV,wp,37,False,"Opening statement by Mr Ralph Dungan, USA",ATCM 12,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp037_e.pdf
1966,ATCM,4,ATCM IV,wp,38,False,Annexes to the Agreed Measures for the Conservation of Antarctic Fauna and Flora,ATCM 6,New Zealand | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp038_e.pdf
1966,ATCM,4,ATCM IV,wp,39,False,Draft recommendation by Chile,ATCM 1,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp039_e.pdf
1966,ATCM,4,ATCM IV,wp,40,False,"Draft Recommendation submitted by Japan, Australia and New Zealand",ATCM 4,Australia | Japan | New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp040_e.pdf
1966,ATCM,4,ATCM IV,wp,41,True,Draft Recommendation submitted by the Working Party on Agenda Item 4,ATCM 4,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp041_e.pdf
1966,ATCM,4,ATCM IV,wp,42,True,Proposals submitted by the United Kingdom,ATCM 6,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp042_e.pdf
1966,ATCM,4,ATCM IV,wp,43,False,Draft Recommendation presented by Chile,ATCM 10,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp043_e.pdf
1966,ATCM,4,ATCM IV,wp,44,True,Effects of Tourism in Antarctica,ATCM 11,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp044_e.pdf
1966,ATCM,4,ATCM IV,wp,45,True,Interim Guide Line for Annexes to Agreed Measures for the Conservation of Antarctic Fauna and Flora,ATCM 6,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp045_e.pdf
1966,ATCM,4,ATCM IV,wp,46,True,Specially Protected Areas: Taylor Rookery,ATCM 6,Australia,https://documents.ats.aq/ATCM4/wp/ATCM4_wp046_e.pdf
1966,ATCM,4,ATCM IV,wp,47,True,Specially Protected Areas: Rookery Islands,ATCM 6,Australia,https://documents.ats.aq/ATCM4/wp/ATCM4_wp047_e.pdf
1966,ATCM,4,ATCM IV,wp,48,True,Specially Protected Areas: Ardery Island and Odbert Island,ATCM 6,Australia,https://documents.ats.aq/ATCM4/wp/ATCM4_wp048_e.pdf
1966,ATCM,4,ATCM IV,wp,49,False,Numbering of Specially Protected Areas to be listed in Annex B of the Agreed Measures for the Conservation of Antarctic Fauna and Flora,ATCM 6,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp049_e.pdf
1966,ATCM,4,ATCM IV,wp,50,True,Specially Protected Species: Fur Seals,ATCM 6,New Zealand | United Kingdom | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp050_e.pdf
1966,ATCM,4,ATCM IV,wp,51,True,Specially Protected Species: Ross Seal,ATCM 6,New Zealand | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp051_e.pdf
1966,ATCM,4,ATCM IV,wp,52,True,"Specially Protected Areas: Beaufort Island, Ross Sea",ATCM 6,New Zealand | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp052_e.pdf
1966,ATCM,4,ATCM IV,wp,53,True,"Specially Protected Areas: Cape Crozier, Ross Island",ATCM 6,New Zealand | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp053_e.pdf
1966,ATCM,4,ATCM IV,wp,54,True,"Specially Protected Areas: Cape Hallett, Victoria Land",ATCM 6,New Zealand | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp054_e.pdf
1966,ATCM,4,ATCM IV,wp,55,True,"Specially Protected Areas: Sabrina Island, Balleny Islands",ATCM 4,New Zealand | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp055_e.pdf
1966,ATCM,4,ATCM IV,wp,56,True,Effects of Tourism in Antarctica,ATCM 11,Australia | Chile | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp056_e.pdf
1966,ATCM,4,ATCM IV,wp,57,True,Interim Guide Lines for the Regulation of Antarctic Pelagic Sealing,ATCM 10,United Kingdom | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp057_e.pdf
1966,ATCM,4,ATCM IV,wp,58,True,Implementation of Article XII (1)(d) of the Agreed Measures,ATCM 8,Argentina | Australia | New Zealand | United Kingdom | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp058_e.pdf
1966,ATCM,4,ATCM IV,wp,59,False,Conservation of Antarctic Fauna and Flora,ATCM 7,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp059_e.pdf
1966,ATCM,4,ATCM IV,wp,60,True,Interest of SCAR in Antarctic Pelagic Sealing,ATCM 10,United Kingdom | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp060_e.pdf
1966,ATCM,4,ATCM IV,wp,61,True,The Next Meeting,ATCM 12,Australia | Chile | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp061_e.pdf
1966,ATCM,4,ATCM IV,wp,62,True,Draft Recommendation presented by Chile. Telecommunications,ATCM 5,Chile | United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp062_e.pdf
1966,ATCM,4,ATCM IV,wp,63,False,Explanatory Statement Concerning Recommendation III-VII,ATCM 1,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp063_e.pdf
1966,ATCM,4,ATCM IV,wp,64,False,Supporting documents and figures,ATCM 12,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp064_e.pdf
1968,ATCM,5,ATCM V,wp,0,False,Document Concerning the Proposals of SCAR for the Revision of the Interim Guide Lines for the Voluntary Regulation of Antarctic Pelagic Sealing,ATCM 2,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp042_rev3_e.pdf
1968,ATCM,5,ATCM V,wp,1,True,Provisional Agenda,ATCM 1,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp001_e.pdf
1968,ATCM,5,ATCM V,wp,2,False,Pelagic Seals Hunting,ATCM 2,Belgium,https://documents.ats.aq/ATCM5/wp/ATCM5_wp002_e.pdf
1968,ATCM,5,ATCM V,wp,3,True,Modification to the agreed measures of Brussel's Recommendation III-8 for preservations of living resources in Antarctica,ATCM 3,Chile,https://documents.ats.aq/ATCM5/wp/ATCM5_wp003_e.pdf
1968,ATCM,5,ATCM V,wp,4,False,"Note presented by the French Delegation on the ""Emission of a Commemorative Postal Stamp""",ATCM 8,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp004_e.pdf
1968,ATCM,5,ATCM V,wp,8,False,U.S. Proposals to Improve the Communication of Meteorological Data in Antarctica,ATCM 6,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp008_e.pdf
1968,ATCM,5,ATCM V,wp,9,False,Antarctic Telecommunications,ATCM 5,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp009_e.pdf
1968,ATCM,5,ATCM V,wp,10,False,Convened Measures for the Protection of the Fauna and Flora in Antarctica,ATCM 1,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp010_e.pdf
1968,ATCM,5,ATCM V,wp,11,False,Meeting of Logistic Experts,ATCM 4,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp011_e.pdf
1968,ATCM,5,ATCM V,wp,12,False,The Coordination of the Central Meetings on the Scientific Committee of Antarctic Research (SCAR) and the Consultative Meetings of the Treaty,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp012_e.pdf
1968,ATCM,5,ATCM V,wp,13,False,Pelagic Sealing,ATCM 2,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp013_e.pdf
1968,ATCM,5,ATCM V,wp,14,False,Gathering of meteorological messages from the ships,ATCM 6,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp014_e.pdf
1968,ATCM,5,ATCM V,wp,15,False,One aspect of the problem of Telecommunications in the Antarctic,ATCM 5,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp015_e.pdf
1968,ATCM,5,ATCM V,wp,16,False,Meteorological Regional Centers,ATCM 6,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp016_e.pdf
1968,ATCM,5,ATCM V,wp,17,False,Tourist Visits - Macquarie Island,ATCM 7,Australia,https://documents.ats.aq/ATCM5/wp/ATCM5_wp017_e.pdf
1968,ATCM,5,ATCM V,wp,18,False,Proposals on the creation of the Antarctic Meteorological Regional Centers,ATCM 6,Russian Federation,https://documents.ats.aq/ATCM5/wp/ATCM5_wp018_e.pdf
1968,ATCM,5,ATCM V,wp,19,False,Telecommunications,ATCM 5,Chile,https://documents.ats.aq/ATCM5/wp/ATCM5_wp019_e.pdf
1968,ATCM,5,ATCM V,wp,20,False,Policy Statement of New Zealand on Conditions of Access for Tourist Expeditions to New Zealand Stations in Antarctica,ATCM 7,New Zealand,https://documents.ats.aq/ATCM5/wp/ATCM5_wp020_e.pdf
1968,ATCM,5,ATCM V,wp,21,True,List of Delegates,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp021_f.pdf
1968,ATCM,5,ATCM V,wp,22,False,Pelagic Sealing,ATCM 2,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp022_e.pdf
1968,ATCM,5,ATCM V,wp,23,False,Records of the Antarctic Treaty Meeting of Experts on Logistics,ATCM 4,Australia,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/8/3/4/834c3d3a0d89863d8860e784b9e8438a80bec8cd3877e4f924fb8e049138fd31/b5f7aa95-1d44-490a-a073-2fb7cd564ba0-AU-ATADD-3-BB-AQ-311.pdf 
1968,ATCM,5,ATCM V,wp,24,True,Argentine Delegation Proposal Concerning Telecommunications and Meteorological Affairs Meeting,ATCM 5 | ATCM 6,Argentina,https://documents.ats.aq/ATCM5/wp/ATCM5_wp024_rev1_e.pdf
1968,ATCM,5,ATCM V,wp,25,False,Speeches made at the opening of the Fifth Consultative Meeting on 8th November 1968,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp025_e.pdf
1968,ATCM,5,ATCM V,wp,26,False,Draft Convention for the Regulation of Antarctic Pelagic Sealing,ATCM 2,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp026_e.pdf
1968,ATCM,5,ATCM V,wp,27,False,Report on United States Requirements Relating to Tourist Activities in Antarctica and Information on Tourist Activities Organized in or Proceeding from the United States During 1966-1968,ATCM 7,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp027_e.pdf
1968,ATCM,5,ATCM V,wp,28,False,Terms of Reference for Meeting of Telecommunications Experts,ATCM 5,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp028_e.pdf
1968,ATCM,5,ATCM V,wp,29,False,Proposal made by the Soviet Delegation to the Telecommunications and Meteorology Working Party Meeting held on 19th November 1968,ATCM 5 | ATCM 6,Russian Federation,https://documents.ats.aq/ATCM5/wp/ATCM5_wp029_e.pdf
1968,ATCM,5,ATCM V,wp,30,False,Statements on present and planned meteorological activities in the Antarctic forming part of the World Weather Watch,ATCM 6,WMO,https://documents.ats.aq/ATCM5/wp/ATCM5_wp030_e.pdf
1968,ATCM,5,ATCM V,wp,31,True,Draft Recommendation: Historic Monuments,ATCM 9,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp031_e.pdf
1968,ATCM,5,ATCM V,wp,32,False,New Zealand Proposal Regarding Historical Vestiges,ATCM 9,New Zealand,https://documents.ats.aq/ATCM5/wp/ATCM5_wp032_e.pdf
1968,ATCM,5,ATCM V,wp,33,False,Statement by the Argentine Delegation in course of the discussion of Agreed Measures for the Protection of Fauna and Flora in Antarctica,ATCM 1,Argentina,https://documents.ats.aq/ATCM5/wp/ATCM5_wp033_e.pdf
1968,ATCM,5,ATCM V,wp,34,False,Conditions of Access for tourist expeditions to South African Stations in Antarctica,ATCM 7,South Africa,https://documents.ats.aq/ATCM5/wp/ATCM5_wp034_e.pdf
1968,ATCM,5,ATCM V,wp,35,True,Draft Recommendation Arising from Item 8 of the Agenda (Commemorative Stamp Issue),ATCM 8,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp035_e.pdf
1968,ATCM,5,ATCM V,wp,36,False,"Report of the first session of the working group to consider items 1,2 and 3 on the definitive Agenda 19 November 1986.",ATCM 1 | ATCM 2 | ATCM 3,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp036_e.pdf
1968,ATCM,5,ATCM V,wp,37,False,Conditions under which the British Antarctic Survey accepts Tourist Visitors to their Stations,ATCM 7,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp037_e.pdf
1968,ATCM,5,ATCM V,wp,38,True,Draft Recommendation: Southern Ocean.,ATCM 10,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp038_e.pdf
1968,ATCM,5,ATCM V,wp,39,False,Proposal for historic sites,ATCM 9,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp039_e.pdf
1968,ATCM,5,ATCM V,wp,40,False,Pelagic Sealing Draft Recommendation,ATCM 2,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp040_e.pdf
1968,ATCM,5,ATCM V,wp,41,True,Consideration of Draft Convention for the Regulation of Antarctic Pelagic Sealing.,ATCM 2,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp041_e.pdf
1968,ATCM,5,ATCM V,wp,42,True,Revised Interim Guide Lines for Voluntary Regulation of Antarctic Pelagic Sealing,ATCM 2,Norway | United Kingdom | United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp042_e.pdf
1968,ATCM,5,ATCM V,wp,43,True,Telecommunications Experts Meeting Draft Recommendation,ATCM 5,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp043_e.pdf
1968,ATCM,5,ATCM V,wp,44,False,Draft Convention for the Regulation of Antarctic Pelagic Sealing,ATCM 2,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp044_e.pdf
1968,ATCM,5,ATCM V,wp,45,False,Specially Protected Areas: Fildes Peninsula,ATCM 3,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp045_e.pdf
1968,ATCM,5,ATCM V,wp,46,False,Historic Monuments,ATCM 9,New Zealand | United Kingdom | United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp046_e.pdf
1968,ATCM,5,ATCM V,wp,47,False,Draft recommendations next consultative meeting of the Antarctic Treaty,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp047_e.pdf
1968,ATCM,5,ATCM V,wp,50,True,Final Report,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp050_e.pdf
1970,ATCM,6,ATCM VI,wp,1,True,Provisional Agenda,ATCM 4,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp001_rev1_e.pdf
1970,ATCM,6,ATCM VI,wp,2,True,Corrigendum of the Provisional Agenda,ATCM 4,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp002_rev1_e.pdf
1970,ATCM,6,ATCM VI,wp,3,False,Exchange of Information on Telecommunications Facilities,ATCM 7,United States,https://documents.ats.aq/ATCM6/wp/ATCM6_wp003_e.pdf
1970,ATCM,6,ATCM VI,wp,4,True,Draft recommendation. Specially Protected Area: Island Deception,ATCM 14,Chile | United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp004_e.pdf
1970,ATCM,6,ATCM VI,wp,5,True,Draft Recommendation on Historic Monuments,ATCM 9,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp005_e.pdf
1970,ATCM,6,ATCM VI,wp,6,True,Exchange of Information: Ocean Research Vessels,ATCM 16,Japan | United States,https://documents.ats.aq/ATCM6/wp/ATCM6_wp006_e.pdf
1970,ATCM,6,ATCM VI,wp,7,False,Experiments using Radioisotopes,ATCM 11,New Zealand,https://documents.ats.aq/ATCM6/wp/ATCM6_wp007_e.pdf
1970,ATCM,6,ATCM VI,wp,8,True,Draft Recommendation on Advance Notification of the Launching of Scientific Research Rockets in the Antarctic Treaty Area,ATCM 15,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp008_e.pdf
1970,ATCM,6,ATCM VI,wp,9,True,Amalgamated List of Historic Monuments in Antarctica,ATCM 9,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp009_e.pdf
1970,ATCM,6,ATCM VI,wp,10,True,Telecommunications,ATCM 7,Russian Federation,https://documents.ats.aq/ATCM6/wp/ATCM6_wp010_e.pdf
1970,ATCM,6,ATCM VI,wp,11,True,Antarctic Meteorology,ATCM 6,Argentina | Australia | Russian Federation,https://documents.ats.aq/ATCM6/wp/ATCM6_wp011_e.pdf
1970,ATCM,6,ATCM VI,wp,12,False,"Co-ordinated schedule for meteorological traffic (Proposal 3 of the Second Antarctic Treaty Meeting on Telecommunications, Buenos Aires, 1969)",ATCM 6 | ATCM 7,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp012_e.pdf
1970,ATCM,6,ATCM VI,wp,13,True,Review of Progress in Implementing the Agreed Measures for the Conservation of Antarctic Fauna and Flora,ATCM 8,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp013_e.pdf
1970,ATCM,6,ATCM VI,wp,14,False,"Statistics of animals killed and captured in the Antarctic Treaty Area, 1964-1969",ATCM 8,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp014_e.pdf
1970,ATCM,6,ATCM VI,wp,15,True,Permits for entry to Specially Protected Areas,ATCM 8,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp015_e.pdf
1970,ATCM,6,ATCM VI,wp,16,False,"United Kingdom Conditions for visits of tourists to British Antarctic Survey stations at Argentine Islands, Deception Island and Hope Bay, 1968-69.",ATCM 8,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp016_e.pdf
1970,ATCM,6,ATCM VI,wp,17,False,Opening Statements,ATCM 3,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp017_s.pdf
1970,ATCM,6,ATCM VI,wp,18,False,Measures taken by French Authorities for the Conservation of Antarctic Fauna and Flora,ATCM 8,France,https://documents.ats.aq/ATCM6/wp/ATCM6_wp018_e.pdf
1970,ATCM,6,ATCM VI,wp,19,True,Man's Impact on Antarctic Environment,ATCM 10,Chile | United States,https://documents.ats.aq/ATCM6/wp/ATCM6_wp019_e.pdf
1970,ATCM,6,ATCM VI,wp,20,False,"Rules of Conduct for Tourists on board the ""Rio Tunuyan""",ATCM 12,Argentina,https://documents.ats.aq/ATCM6/wp/ATCM6_wp020_e.pdf
1970,ATCM,6,ATCM VI,wp,21,False,Message to be sent to the Syowa Station,ATCM 12,Chile,https://documents.ats.aq/ATCM6/wp/ATCM6_wp021_e.pdf
1970,ATCM,6,ATCM VI,wp,22,True,Coordination of Antarctic scientific investigations involving the use of radio-isotopes,ATCM 11,New Zealand | United Kingdom | United States,https://documents.ats.aq/ATCM6/wp/ATCM6_wp022_e.pdf
1970,ATCM,6,ATCM VI,wp,23,True,The use of radio-isotopes in the Antarctic,ATCM 11,Australia | France | New Zealand | United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp023_e.pdf
1970,ATCM,6,ATCM VI,wp,24,False,Environmental Pollution and Biological Unbalance in the Antarctic,ATCM 10,Chile,https://documents.ats.aq/ATCM6/wp/ATCM6_wp024_e.pdf
1970,ATCM,6,ATCM VI,wp,25,True,Effects of tourists and other non-government expeditions to the Antarctic Treaty area,ATCM 12,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp025_e.pdf
1970,ATCM,6,ATCM VI,wp,26,False,Conservation data,ATCM 8,Australia | United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp026_e.pdf
1970,ATCM,6,ATCM VI,wp,27,False,Seventh Antarctic Treaty Consultative Meeting,ATCM 18,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp027_e.pdf
1970,ATCM,6,ATCM VI,wp,28,True,Specially Protected Areas,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM6/wp/ATCM6_wp028_e.pdf
1970,ATCM,6,ATCM VI,wp,29,False,Draft Final Report of the Sixth Antarctic Treaty Consultative Meeting,ATCM 19,Japan,https://documents.ats.aq/ATCM6/wp/ATCM6_wp029_e.pdf
1970,ATCM,6,ATCM VI,wp,30,False,Message from the Sixth Consultative Meeting to stations in the Antarctic,ATCM 17,Australia,https://documents.ats.aq/ATCM6/wp/ATCM6_wp030_e.pdf
1970,ATCM,6,ATCM VI,wp,31,False,"Rules of behavior which all tourists on board the ""Rio Tunuyan"" should observe while visiting the Argentine stations in Antarctica",ATCM 8,Argentina,https://documents.ats.aq/ATCM6/wp/ATCM6_wp031_e.pdf
1972,ATCM,7,ATCM VII,wp,1,False,Provisional Agenda,ATCM 4,New Zealand,https://documents.ats.aq/ATCM7/wp/ATCM7_wp001_e.pdf
1972,ATCM,7,ATCM VII,wp,2,False,Antarctic resources - effects of mineral exploration,ATCM 8,France,https://documents.ats.aq/ATCM7/wp/ATCM7_wp002_e.pdf
1972,ATCM,7,ATCM VII,wp,3,False,Historical monuments in Antarctica,ATCM 14,Norway,https://documents.ats.aq/ATCM7/wp/ATCM7_wp003_e.pdf
1972,ATCM,7,ATCM VII,wp,4,False,Administrative arrangements (draft recommendation),ATCM 19,Chile,https://documents.ats.aq/ATCM7/wp/ATCM7_wp004_e.pdf
1972,ATCM,7,ATCM VII,wp,5,False,Seals and birds killed and captured in the Antarctic Treaty Area 1964 - 1969,ATCM 5,United Kingdom,https://documents.ats.aq/ATCM7/wp/ATCM7_wp005_e.pdf
